#PRODUCTID;SKU;TITLE;QUANTITY;PURCHASE_PRICE;VENDOR;SERIAL;PURCHASE_DATE;MERCI_STATUS
1765;"CTF000015";"Counter, Hand" size;"1";"0.00";"";"";"";"none" 
1766;"CTF000016";"Counter, Hand" size;"1";"0.00";"";"";"";"available" 
1767;"CTF000017";"Counter, Hand" size;"1";"0.00";"";"";"";"lost" 
1768;"CTF000018";"Counter, Hand" size;"1";"0.00";"";"";"";"lost" 
1769;"CTF000019";"Counter, Hand" size;"1";"0.00";"";"";"";"none" 
1770;"CTF000020";"Counter, Hand" size;"1";"0.00";"";"";"";"surplus" 
1771;"CTF000021";"Counter, Hand" size;"1";"0.00";"";"";"";"none" 
1772;"CTF000022";"Counter, Hand" size;"1";"0.00";"";"";"";"lost" 
1773;"CTF000023";"Counter, Hand" size;"1";"0.00";"";"";"";"none" 
1774;"CTF000024";"Counter, Hand" size;"1";"0.00";"";"";"";"none" 
1775;"CTF000025";"Counter, Hand" size;"1";"0.00";"";"";"";"lost" 
1776;"CTF000026";"Counter, Hand" size;"1";"0.00";"";"";"";"available" 
1777;"CTF000027";"Counter, Hand" size;"1";"0.00";"";"";"";"lost" 
1778;"CTF000028";"Counter, Hand" size;"1";"0.00";"";"";"";"none" 
1779;"CTF000029";"Counter, Hand" size;"1";"0.00";"";"";"";"none" 
1780;"CTF000030";"Counter, Hand" size;"1";"0.00";"";"";"";"lost" 
1781;"CTF000031";"Counter, Hand" size;"1";"0.00";"";"";"";"lost" 
1782;"CTF000032";"Counter, Hand" size;"1";"0.00";"";"";"";"available" 
1783;"CTF000033";"Counter, Hand" size;"1";"0.00";"";"";"";"none" 
1784;"CTF000034";"Counter, Hand" size;"1";"0.00";"";"";"";"none" 
1785;"CTF000035";"Counter, Hand" size;"1";"0.00";"";"";"";"lost" 
1786;"CTF000036";"Counter, Hand" size;"1";"0.00";"";"";"";"none" 
1787;"CTF000037";"Counter, Hand" size;"1";"0.00";"";"";"";"none" 
1788;"CTF000038";"Counter, Hand" size;"1";"0.00";"";"";"";"none" 
1789;"CTF000039";"Counter, Hand" size;"1";"0.00";"";"";"";"none" 
1790;"CTF000040";"Counter, Hand" size;"1";"0.00";"";"";"";"none" 
1791;"CTF000041";"Counter, Hand" size;"1";"0.00";"";"";"";"none" 
1792;"CTF000042";"Counter, Hand" size;"1";"0.00";"";"";"";"none" 
1793;"CTF000043";"Counter, Hand" size;"1";"0.00";"";"";"";"available" 
1794;"CTF000044";"Counter, Hand" size;"1";"0.00";"";"";"";"lost" 
1795;"CTF000045";"Counter, Hand" size;"1";"0.00";"";"";"";"none" 
1796;"CTF000046";"Counter, Hand" size;"1";"0.00";"";"";"";"none" 
1797;"CTF000047";"Counter, Hand" size;"1";"0.00";"";"";"";"none" 
1798;"CTF000048";"Counter, Hand" size;"1";"0.00";"";"";"";"none" 
1799;"CTF000049";"Counter, Hand" size;"1";"0.00";"";"";"";"none" 
1800;"CTF000050";"Counter, Hand" size;"1";"0.00";"";"";"";"none" 
1801;"CTF000051";"Counter, Hand" size;"1";"0.00";"";"";"";"none" 
1802;"CTF000052";"Counter, Hand" size;"1";"0.00";"";"";"";"none" 
1803;"CTF000053";"Counter, Hand" size;"1";"0.00";"";"";"";"available" 
1804;"CTF000054";"Counter, Hand" size;"1";"0.00";"";"";"";"none" 
1805;"CTF000055";"Tally Counter" size;"1";"0.00";"";"";"";"available" 
1806;"CTF000056";"Tally Counter" size;"1";"0.00";"";"";"";"available" 
1807;"CTF000057";"Tally Counter" size;"1";"0.00";"";"";"";"available" 
1808;"CTN019057";"Dewar, Ln2" size;"1";"0.00";"";"";"";"surplus" 
1809;"CTN019058";"Dewar, Ln2" size;"1";"0.00";"";"";"";"lost" 
1810;"CTRHAND01";"Counter, Hand" size;"1";"0.00";"";"";"";"available" 
1811;"CTRHAND02";"Counter, Hand" size;"1";"0.00";"";"";"";"lost" 
1812;"CTRHAND03";"Counter, Hand" size;"1";"0.00";"";"";"";"surplus" 
1813;"CTRHAND04";"Counter, Hand" size;"1";"0.00";"";"";"";"none" 
1814;"CTRHAND05";"Counter, Hand" size;"1";"0.00";"";"";"";"none" 
1815;"CTRHAND06";"Counter, Hand" size;"1";"0.00";"";"";"";"available" 
1816;"CTRHAND07";"Counter, Hand" size;"1";"0.00";"";"";"";"none" 
1817;"CTRHAND08";"Counter, Hand" size;"1";"0.00";"";"";"";"none" 
1818;"CTRHAND09";"Counter, Hand" size;"1";"0.00";"";"";"";"surplus" 
1819;"CTRHAND10";"Counter, Hand" size;"1";"0.00";"";"";"";"none" 
1820;"CTRHAND11";"Counter, Hand" size;"1";"0.00";"";"";"";"none" 
1821;"CTX019808";"Counter, Digital" size;"1";"0.00";"";"";"";"available" 
1822;"CUB000001";"Cleaner, Ultrasonic, 1200, Branson" size;"1";"0.00";"";"";"";"available" 
1823;"CUB000002";"Cleaner Ultrasonic, 8210 Bransonic" size;"1";"0.00";"";"";"";"available" 
1824;"CUB000003";"Cleaner, Ultrasonic, 2200, Branson" size;"1";"0.00";"";"";"";"none" 
1825;"CUB007102";"Cleaner, Ultrasonic" size;"1";"0.00";"";"";"";"lost" 
1826;"CUB017814";"Cleaner, Ultrasonic" size;"1";"0.00";"";"";"";"none" 
1827;"CUB019356";"Cleaner, Ultrasonic" size;"1";"0.00";"";"";"";"surplus" 
1828;"CUB019362";"Cleaner, Ultrasonic" size;"1";"0.00";"";"";"";"available" 
1829;"CUB019363";"Cleaner, Ultrasonic" size;"1";"0.00";"";"";"";"surplus" 
1830;"CUB019364";"Cleaner, Ultrasonic" size;"1";"0.00";"";"";"";"available" 
1831;"CUK017814";"Cleaner, Ultrasonic" size;"1";"0.00";"";"";"";"surplus" 
1832;"CULTTUBES";"Glassware, Culture Tube" size;"1001";"0.00";"";"";"";"lost" 
1833;"CULTURETB";"Glassware, Culture Tube" size;"1000";"0.00";"";"";"";"lost" 
1834;"CUM006183";"Cleaner, Ultrasonic" size;"1";"0.00";"";"";"";"lost" 
1835;"CUS007172";"Cleaner, Ultrasonic" size;"1";"0.00";"";"";"";"available" 
1837;"CUVMIR001";"Cuvette, Mirrored" size;"1";"0.00";"";"";"";"available" 
1838;"CUVMIR002";"Cuvette, Mirrored" size;"1";"0.00";"";"";"";"available" 
1839;"CUVODD001";"Cuvette, Odd, Round, 4 Cells" size;"1";"0.00";"";"";"";"none" 
1840;"CUVODD002";"Cuvette, Odd, Round" size;"1";"0.00";"";"";"";"lost" 
1841;"CUVODD003";"Cuvette, Odd, Cylindrical" size;"1";"0.00";"";"";"";"surplus" 
1842;"CUVODD004";"Cuvette, Odd, Round, Flow Through" size;"1";"0.00";"";"";"";"none" 
1843;"CUVODD005";"Cuvette, Cylindrical, Odd" size;"1";"0.00";"";"";"";"none" 
1844;"CUVODD006";"Cuvette, Odd" size;"1";"0.00";"";"";"";"none" 
1845;"CUVODD007";"Cuvette, Odd, Cylindrical" size;"1";"0.00";"";"";"";"surplus" 
1846;"CUVODD008";"Cuvette, Odd, Round" size;"1";"0.00";"";"";"";"none" 
1847;"CUVODD009";"Cuvette, Odd, Round" size;"1";"0.00";"";"";"";"none" 
1848;"CUVODD010";"Cuvette, Quartz, Short, Broken" size;"1";"0.00";"";"";"";"broken" 
1849;"CUVODD011";"Cuvette, Odd, Round" size;"1";"0.00";"";"";"";"none" 
1850;"CUVODD012";"Cuvette, Odd, Round" size;"1";"0.00";"";"";"";"none" 
1851;"CUVODD013";"Cuvette, Cylindrical, Odd" size;"1";"0.00";"";"";"";"none" 
1852;"CUVODD014";"Cuvette, Odd, Cylindrical" size;"1";"0.00";"";"";"";"none" 
1853;"CUVODD015";"Cuvette, Cylindrical, Odd" size;"1";"0.00";"";"";"";"none" 
1854;"CUVODD016";"Cuvette, Cylindrical, Odd" size;"1";"0.00";"";"";"";"surplus" 
1855;"CUVODD017";"Cuvette, Cylindrical, Odd" size;"1";"0.00";"";"";"";"surplus" 
1856;"CUVODD018";"Cuvette, Odd" size;"1";"0.00";"";"";"";"none" 
1857;"CUVODD019";"Cuvette, Cylindrical, Odd" size;"1";"0.00";"";"";"";"none" 
1858;"CUVODD020";"Cuvette, Odd" size;"1";"0.00";"";"";"";"surplus" 
1859;"CUVODD021";"Cuvette, Odd" size;"1";"0.00";"";"";"";"none" 
1860;"CUVODD022";"Cuvette, Chlorophyll" size;"1";"0.00";"";"";"";"none" 
1861;"CUVODD023";"Cuvette, Cylindrical, Odd" size;"1";"0.00";"";"";"";"none" 
1862;"CUVODD024";"Cuvette, Odd, Round" size;"1";"0.00";"";"";"";"none" 
1863;"CUVODD025";"Cuvette, Odd, Cylindrical" size;"1";"0.00";"";"";"";"none" 
1864;"CUVODD026";"Cuvette, Cylindrical, Odd" size;"1";"0.00";"";"";"";"none" 
1865;"CUVODD027";"Cuvettes, 2 Cylindrical Cells" size;"1";"0.00";"";"";"";"none" 
1866;"CUVODD028";"Cuvettes, 2 Cylindrical Cells" size;"1";"0.00";"";"";"";"available" 
1867;"CUVODD029";"Cuvette Cylindrical Odd" size;"1";"0.00";"";"";"";"available" 
1868;"CUVSHR001";"Cuvette, Quartz, Short" size;"1";"0.00";"";"";"";"none" 
1869;"CUVSHR002";"Cuvette, Quartz, Short" size;"1";"0.00";"";"";"";"surplus" 
1870;"CUVSHR003";"Cuvette, Quartz, Short" size;"1";"0.00";"";"";"";"surplus" 
1871;"CUVSHR004";"Cuvette, Quartz, Short" size;"1";"0.00";"";"";"";"available" 
1872;"CUVSHR006";"Cuvette, Quartz, Short" size;"1";"0.00";"";"";"";"lost" 
1873;"CUVSHR007";"Cuvette, Quartz, Short" size;"1";"0.00";"";"";"";"none" 
1874;"CUVSHR008";"Cuvette, Quartz, Short" size;"1";"0.00";"";"";"";"none" 
1875;"CUVURI001";"Cuvette, Odd" size;"1";"0.00";"";"";"";"retired" 
1876;"CUVURI002";"Cuvette, Odd" size;"1";"0.00";"";"";"";"none" 
1877;"CUVURI003";"Cuvette, Odd" size;"1";"0.00";"";"";"";"none" 
1878;"CUVURI004";"Cuvette, Odd" size;"1";"0.00";"";"";"";"none" 
1879;"CUVURI005";"Cuvette, Odd" size;"1";"0.00";"";"";"";"none" 
1880;"CUVURI006";"Cuvette, Odd" size;"1";"0.00";"";"";"";"none" 
1881;"CUVURI007";"Cuvette, Odd" size;"1";"0.00";"";"";"";"none" 
1882;"CUVURV001";"Cuvette, Odd" size;"1";"0.00";"";"";"";"none" 
1883;"CUVURV002";"Cuvette, Odd" size;"1";"0.00";"";"";"";"none" 
1884;"CUVURV003";"Cuvette, Odd" size;"1";"0.00";"";"";"";"lost" 
1885;"CUVURV004";"Cuvette, Odd" size;"1";"0.00";"";"";"";"none" 
1893;"CUVUV0009";"Cuvette, Quartz 1.4ml 1cm" size;"1";"128.00";"";"";"";"none" 
1898;"CUVUV0014";"Cuvette, Quartz 1.4ml 1cm" size;"1";"128.00";"";"";"";"none" 
1903;"CUVUV0019";"Cuvette, Quartz 1.4ml 1cm" size;"1";"128.00";"";"";"";"none" 
1910;"CUVUV0026";"Cuvette, Quartz, 1ml" size;"1";"0.00";"";"";"";"lost" 
1919;"CUVUV0035";"Cuvette, Quartz 1.4ml 1cm" size;"1";"128.00";"";"";"";"none" 
1921;"CUVUV0037";"Cuvette, Quartz, 3ml, 10mm" size;"1";"0.00";"";"";"";"none" 
1924;"CUVUV0040";"Cuvette, Quartz, 3ml, 10mm" size;"1";"0.00";"";"";"";"none" 
1931;"CUVUV0047";"Cuvette, Quartz 1.4ml 1cm" size;"1";"128.00";"";"";"";"available" 
1933;"CUVUV0049";"Cuvette, Quartz - Quantity 4" size;"1";"0.00";"";"";"";"broken" 
1941;"CUVVI0006";"Cuvette, Glass" size;"1";"0.00";"";"";"";"none" 
1946;"CUVVI0012";"Quartz Connector, Not A Cuvette" size;"1";"0.00";"";"";"";"none" 
1956;"CUVVI0022";"Cuvette, Glass" size;"1";"0.00";"";"";"";"available" 
1962;"CUVVI0028";"Cuvette, Glass" size;"1";"0.00";"";"";"";"none" 
1963;"CUVVI0029";"Cuvette, Glass" size;"1";"0.00";"";"";"";"available" 
1967;"CVG019961";"Cathetometer" size;"1";"0.00";"";"";"";"available" 
1968;"CVG019962";"Cathetometer" size;"1";"0.00";"";"";"";"lost" 
1969;"CWBA20141";"Acta E42a Rj45 3mp Bullet Camera With D/n, Ir, Casic Wdr, Vari Focal Lens" size;"1";"0.00";"";"";"";"available" 
1970;"CWBH20141";"Hikvision Ds-2cd2032-i 3mp Ir Mini Bullet Camera" size;"1";"0.00";"";"";"";"available" 
1971;"CWBH20142";"Hikvision Ds-2cd2032-i 3mp Ir Mini Bullet Camera" size;"1";"0.00";"";"";"";"available" 
1972;"CXR021416";"Container, Radioactive" size;"1";"0.00";"";"";"";"lost" 
1973;"CXR021417";"Container, Radioactive" size;"1";"0.00";"";"";"";"lost" 
1974;"DAG201001";"Digital Angle Gauge" size;"1";"0.00";"";"";"";"none" 
1975;"DAG201002";"Digital Angle Gauge" size;"1";"0.00";"";"";"";"none" 
1976;"DAG201003";"Digital Angle Gauge" size;"1";"0.00";"";"";"";"none" 
1977;"DAG201004";"Digital Angle Gauge" size;"1";"0.00";"";"";"";"available" 
1978;"DAG201005";"Digital Angle Gauge" size;"1";"0.00";"";"";"";"available" 
1979;"DAG201006";"Digital Angle Gauge" size;"1";"0.00";"";"";"";"available" 
1980;"DAG201007";"Digital Angle Gauge" size;"1";"0.00";"";"";"";"available" 
1981;"DAG201008";"Digital Angle Gauge" size;"1";"0.00";"";"";"";"available" 
1982;"DAG201009";"Digital Angle Gauge" size;"1";"0.00";"";"";"";"available" 
1983;"DAG201010";"Digital Angle Gauge" size;"1";"0.00";"";"";"";"available" 
1984;"DAG201011";"Digital Angle Gauge" size;"1";"0.00";"";"";"";"available" 
1985;"DAG201012";"Digital Angle Gauge" size;"1";"0.00";"";"";"";"available" 
1986;"DAG201013";"Digital Angle Gauge" size;"1";"0.00";"";"";"";"available" 
1987;"DAG201014";"Digital Angle Gauge" size;"1";"0.00";"";"";"";"available" 
1988;"DAG201015";"Digital Angle Gauge" size;"1";"0.00";"";"";"";"available" 
1989;"DAG201016";"Digital Angle Gauge" size;"1";"0.00";"";"";"";"available" 
1990;"DAS007169";"Data, Pep-i" size;"1";"0.00";"";"";"";"lost" 
1991;"DCPOOOOO1";"Scanner, Barcode, Percon" size;"1";"0.00";"";"";"";"surplus" 
1992;"DCPS2A001";"Dcps2a (LAB 2 RM 2238)" size;"1";"0.00";"";"";"";"available" 
1993;"DCPS2A002";"Dcps2a (LAB 2 RM 2238)" size;"1";"0.00";"";"";"";"available" 
1994;"DCPS2A003";"Dcps2a (LAB 2 RM 2238)" size;"1";"0.00";"";"";"";"available" 
1995;"DCPS2A004";"Dcps2a (LAB 2 RM 2238)" size;"1";"0.00";"";"";"";"available" 
1996;"DCPS2A005";"Dcps2a (LAB 2 RM 2238)" size;"1";"0.00";"";"";"";"available" 
1997;"DCPS2A006";"Dcps2a (LAB 2 RM 2238)" size;"1";"0.00";"";"";"";"available" 
1998;"DCPS2A007";"Dcps2a (LAB 2 RM 2238)" size;"1";"0.00";"";"";"";"available" 
1999;"DCPS2A008";"Dcps2a (LAB 2 RM 2238)" size;"1";"0.00";"";"";"";"available" 
2000;"DCPS2A009";"Dcps2a (LAB 2 RM 2238)" size;"1";"0.00";"";"";"";"available" 
2001;"DCPS2A010";"Dcps2a (LAB 2 RM 2238)" size;"1";"0.00";"";"";"";"available" 
2002;"DCPS2A011";"Dcps2a (LAB 2 RM 2238)" size;"1";"0.00";"";"";"";"available" 
2003;"DCPS2A012";"Dcps2a (LAB 2 RM 2238)" size;"1";"0.00";"";"";"";"available" 
2004;"DCPS2A013";"Variable Voltage Power Supply - 2amp" size;"1";"0.00";"";"";"";"available" 
2005;"DCPS2A014";"Variable Voltage Power Supply - 2amp" size;"1";"0.00";"";"";"";"available" 
2006;"DCPS2A015";"Variable Voltage Power Supply - 2amp" size;"1";"0.00";"";"";"";"available" 
2007;"DCPS2A016";"Variable Voltage Power Supply - 2amp" size;"1";"0.00";"";"";"";"available" 
2008;"DCPS2A017";"Variable Voltage Power Supply - 2amp" size;"1";"0.00";"";"";"";"available" 
2009;"DDD019148";"Disk Drive" size;"1";"0.00";"";"";"";"surplus" 
2010;"DDD019150";"Disk Drive" size;"1";"0.00";"";"";"";"surplus" 
2011;"DDM023778";"Disk Drive Magnet" size;"1";"0.00";"";"";"";"surplus" 
2012;"DDM023779";"Disk Drive Magnet" size;"1";"0.00";"";"";"";"surplus" 
2013;"DDM023780";"Disk Drive Magnet" size;"1";"0.00";"";"";"";"surplus" 
2016;"DENS00001";"Densiometer, Spherical" size;"1";"104.50";"";"";"";"none" 
2017;"DENS00002";"Densiometer, Spherical" size;"1";"104.50";"";"";"";"none" 
2018;"DENS00003";"Densiometer, Spherical" size;"1";"104.50";"";"";"";"lost" 
2019;"DENS00004";"Densiometer, Spherical" size;"1";"104.50";"";"";"";"none" 
2020;"DENS00005";"Densiometer, Spherical" size;"1";"104.50";"";"";"";"lost" 
2021;"DENS00006";"Densiometer, Spherical" size;"1";"104.50";"";"";"";"none" 
2022;"DENS00007";"Densiometer, Spherical" size;"1";"104.50";"";"";"";"lost" 
2023;"DENS00008";"Densiometer, Spherical" size;"1";"104.50";"";"";"";"none" 
2024;"DENS00009";"Densiometer, Spherical" size;"1";"104.50";"";"";"";"none" 
2025;"DENS00010";"Densiometer, Spherical" size;"1";"104.50";"";"";"";"none" 
2026;"DENS00011";"Densiometer, Spherical" size;"1";"104.50";"";"";"";"lost" 
2027;"DENS00012";"Densiometer, Spherical" size;"1";"104.50";"";"";"";"lost" 
2028;"DENS00013";"Densiometer, Spherical" size;"1";"104.50";"";"";"";"none" 
2029;"DENS00014";"Densiometer, Spherical" size;"1";"104.50";"";"";"";"none" 
2030;"DENS00015";"Densiometer, Spherical" size;"1";"104.50";"";"";"";"none" 
2031;"DENS00016";"Densiometer, Spherical" size;"1";"104.50";"";"";"";"lost" 
2032;"DENS00017";"Densiometer, Spherical" size;"1";"104.50";"";"";"";"lost" 
2033;"DENS00018";"Densiometer, Spherical" size;"1";"104.50";"";"";"";"lost" 
2034;"DENS00019";"Densiometer, Spherical" size;"1";"104.50";"";"";"";"available" 
2035;"DENSOOOO4";"Densiometer, Spherical" size;"1";"104.50";"";"";"";"surplus" 
2036;"DESCANAL1";"Nalgene Desiccator Cabinet Acrylic" size;"1";"0.00";"";"";"";"available" 
2037;"DESICCATR";"Desiccator" size;"1004";"0.00";"";"";"";"available" 
2039;"DFB019919";"Cabinet, Dry, Film" size;"1";"0.00";"";"";"";"lost" 
2040;"DFX019679";"Diffractometer, X-ray" size;"1";"0.00";"";"";"";"surplus" 
2041;"DFX019680";"Diffractometer, X-ray" size;"1";"0.00";"";"";"";"surplus" 
2042;"DGD000001";"Digi Designer" size;"1";"0.00";"";"";"";"surplus" 
2043;"DGD000002";"Digi Designer" size;"1";"0.00";"";"";"";"surplus" 
2044;"DGD000003";"Digi Designer" size;"1";"0.00";"";"";"";"surplus" 
2045;"DGD008509";"Digi Designer" size;"1";"0.00";"";"";"";"surplus" 
2046;"DGD008510";"Digi Designer" size;"1";"0.00";"";"";"";"surplus" 
2047;"DGD016719";"Digi Designer" size;"1";"0.00";"";"";"";"none" 
2048;"DGD016720";"Digi Designer" size;"1";"0.00";"";"";"";"surplus" 
2049;"DGD016721";"Digi Designer" size;"1";"0.00";"";"";"";"lost" 
2050;"DGD016751";"Digi Designer" size;"1";"0.00";"";"";"";"none" 
2051;"DGD016752";"Digi Designer" size;"1";"0.00";"";"";"";"lost" 
2052;"DGD017010";"Digi Designer" size;"1";"0.00";"";"";"";"none" 
2053;"DGD017011";"Digi Designer" size;"1";"0.00";"";"";"";"none" 
2054;"DGD017013";"Digi Designer" size;"1";"0.00";"";"";"";"none" 
2055;"DGD017015";"Digi Designer" size;"1";"0.00";"";"";"";"surplus" 
2056;"DGD017016";"Digi Designer" size;"1";"0.00";"";"";"";"surplus" 
2057;"DGD017017";"Digi Designer" size;"1";"0.00";"";"";"";"surplus" 
2058;"DGD017018";"Digi Designer" size;"1";"0.00";"";"";"";"surplus" 
2059;"DGD017019";"Digi Designer" size;"1";"0.00";"";"";"";"surplus" 
2060;"DGD017020";"Digi Designer" size;"1";"0.00";"";"";"";"surplus" 
2061;"DGD017021";"Digi Designer" size;"1";"0.00";"";"";"";"none" 
2062;"DGD017026";"Digi Designer" size;"1";"0.00";"";"";"";"none" 
2063;"DGD017027";"Digi Designer" size;"1";"0.00";"";"";"";"none" 
2064;"DGD017030";"Digi Designer" size;"1";"0.00";"";"";"";"none" 
2065;"DGD017031";"Digi Designer" size;"1";"0.00";"";"";"";"none" 
2066;"DGD017032";"Digi Designer" size;"1";"0.00";"";"";"";"surplus" 
2067;"DGD017033";"Digi Designer" size;"1";"0.00";"";"";"";"surplus" 
2068;"DGD017036";"Digi Designer" size;"1";"0.00";"";"";"";"surplus" 
2069;"DGD017038";"Digi Designer" size;"1";"0.00";"";"";"";"surplus" 
2070;"DGD017039";"Digi Designer" size;"1";"0.00";"";"";"";"surplus" 
2071;"DGD019312";"Digi Designer" size;"1";"0.00";"";"";"";"lost" 
2072;"DGD019314";"Digi Designer" size;"1";"0.00";"";"";"";"none" 
2073;"DGD019315";"Digi Designer" size;"1";"0.00";"";"";"";"surplus" 
2074;"DGD019316";"Digi Designer" size;"1";"0.00";"";"";"";"lost" 
2075;"DGDO00001";"Op-amp Designer" size;"1";"0.00";"";"";"";"surplus" 
2076;"DGE017860";"Display, Digital" size;"1";"0.00";"";"";"";"surplus" 
2077;"DIDYMIUM1";"Didymium Safety Glasses" size;"1";"0.00";"";"";"";"lost" 
2078;"DIDYMIUM2";"Didymium Safety Glasses" size;"1";"0.00";"";"";"";"surplus" 
2079;"DIDYMIUM3";"Didymium Safety Glasses" size;"1";"0.00";"";"";"";"surplus" 
2080;"DIDYMIUM4";"Didymium Safety Glasses" size;"1";"0.00";"";"";"";"surplus" 
2081;"DIFFRACSL";"Diffraction Slide, Physics" size;"1000";"0.00";"";"";"";"available" 
2082;"DIG007999";"Digilab" size;"1";"0.00";"";"";"";"lost" 
2083;"DIS009194";"Still" size;"1";"0.00";"";"";"";"surplus" 
2084;"DISH00000";"Glassware, Dish" size;"1001";"0.00";"";"";"";"none" 
2085;"DISH00001";"Glassware, Dish" size;"1000";"0.00";"";"";"";"lost" 
2086;"DISHPETRI";"Glassware, Petri Dish" size;"1000";"0.00";"";"";"";"lost" 
2087;"DISP00001";"Dispensette, 50ml" size;"1";"0.00";"";"";"";"surplus" 
2088;"DISP00002";"Dispensette, 50ml" size;"1";"0.00";"";"";"";"lost" 
2090;"DISP00004";"Dispensette, 0-50ml, Brinkmann" size;"1";"0.00";"";"";"";"lost" 
2091;"DISP00005";"Dispensette, 2-10ml, Brandtech" size;"1";"0.00";"";"";"";"none" 
2092;"DISP00006";"Dispensette, 2-10ml, Brandtech" size;"1";"0.00";"";"";"";"lost" 
2094;"DISP00008";"Dispensette, 1-5ml" size;"1";"0.00";"";"";"";"lost" 
2096;"DISP00010";"Dispensette, 0-0.5ml, Brinkmann" size;"1";"0.00";"";"";"";"surplus" 
2097;"DISP00011";"Dispensette, 0-20ml" size;"1";"0.00";"";"";"";"lost" 
2098;"DISP00012";"Dispensette, 2-10ml, Brinkmann" size;"1";"0.00";"";"";"";"lost" 
2099;"DISP00013";"Dispensette, 2-10ml, Brinkmann" size;"1";"0.00";"";"";"";"lost" 
2100;"DISP00014";"Dispensette, 2-10ml, Brinkmann" size;"1";"0.00";"";"";"";"lost" 
2101;"DISP00015";"Dispensette, 2-10ml, Brinkmann" size;"1";"0.00";"";"";"";"none" 
2102;"DISP00016";"Dispensette, 0-2ml, Brinkmann" size;"1";"0.00";"";"";"";"retired" 
2105;"DISP00019";"Dispensette, 0-0.5ml, Brinkmann" size;"1";"0.00";"";"";"";"none" 
2107;"DISP00021";"Dispensette, 0-2ml, Brinkmann" size;"1";"0.00";"";"";"";"lost" 
2108;"DISP00022";"Dispensette, 2-10ml, Brandtech" size;"1";"0.00";"";"";"";"surplus" 
2109;"DISP00023";"Dispensette, 2-10ml, Brandtech" size;"1";"0.00";"";"";"";"surplus" 
2110;"DISP00024";"Dispensette, 5-50ml, Brandtech" size;"1";"0.00";"";"";"";"surplus" 
2111;"DISP00025";"Dispensette, 5-50ml, Brandtech" size;"1";"0.00";"";"";"";"surplus" 
2112;"DISP00026";"Dispensette, 5-50ml, Brandtech" size;"1";"0.00";"";"";"";"none" 
2113;"DISP00027";"Dispensette, 5-50ml, Brandtech" size;"1";"0.00";"";"";"";"surplus" 
2114;"DISP00028";"Dispensette, 5-50ml, Brandtech" size;"1";"0.00";"";"";"";"none" 
2115;"DISP00029";"Dispensette, 5-50ml, Brandtech" size;"1";"0.00";"";"";"";"lost" 
2116;"DISP00030";"Dispensette, 5-50ml, Brandtech" size;"1";"0.00";"";"";"";"none" 
2118;"DISP00032";"Dispensette, 1-10ml, Brandtech" size;"1";"0.00";"";"";"";"surplus" 
2119;"DISP00033";"Dispensette, 0-0.5ml, Brinkmann" size;"1";"0.00";"";"";"";"none" 
2120;"DISP00034";"Dispensette, 2-10ml, Optifix" size;"1";"0.00";"";"";"";"lost" 
2121;"DISP00035";"Dispensette, 2-10ml, Brinkmann" size;"1";"0.00";"";"";"";"none" 
2122;"DISP00036";"Dispensette, 2-10ml, Brinkmann" size;"1";"0.00";"";"";"";"surplus" 
2123;"DISP00037";"Dispensette, 2-10ml, Brinkmann" size;"1";"0.00";"";"";"";"none" 
2124;"DISP00038";"Dispensette, 5-25ml, Brinkmann" size;"1";"0.00";"";"";"";"lost" 
2125;"DISP00039";"Dispensette, 5-25ml, Brinkmann" size;"1";"0.00";"";"";"";"none" 
2126;"DISP00040";"Dispensette, 2-2.5ml, Brinkmann" size;"1";"0.00";"";"";"";"none" 
2127;"DISP00041";"Dispensette, 0-0.5ml, Brinkmann" size;"1";"0.00";"";"";"";"lost" 
2128;"DISP00042";"Dispensette, 5ml, Brinkmann" size;"1";"0.00";"";"";"";"surplus" 
2129;"DISP00043";"Dispensette, 5ml, Brinkmann" size;"1";"0.00";"";"";"";"retired" 
2130;"DISP00044";"Dispensette, 10ml, Brinkmann" size;"1";"0.00";"";"";"";"none" 
2131;"DISP00045";"Dispensette, 1-10ml, Brandtech" size;"1";"0.00";"";"";"";"surplus" 
2132;"DISP00046";"Dispensette, 5-25ml, Brandtech" size;"1";"0.00";"";"";"";"none" 
2134;"DISP00048";"Dispensette, 5-50ml, Brandtech" size;"1";"0.00";"";"";"";"lost" 
2135;"DISP00049";"Dispensette, 1-10ml, Brandtech" size;"1";"0.00";"";"";"";"surplus" 
2136;"DISP00050";"Dispensette, 1-10ml, Brandtech" size;"1";"0.00";"";"";"";"lost" 
2137;"DISP00051";"Dispensette, 5-50ml, Brandtech" size;"1";"0.00";"";"";"";"broken" 
2138;"DISP00052";"Dispensette, 1-10ml, Brandtech" size;"1";"0.00";"";"";"";"broken" 
2139;"DISP00053";"Dispensette, 0.2-2.0ml" size;"1";"0.00";"";"";"";"lost" 
2140;"DISP00054";"Dispensette, 5-50ml, Brandtech" size;"1";"0.00";"";"";"";"none" 
2141;"DISP00055";"Dispensette, 100ml, Brinkmann" size;"1";"0.00";"";"";"";"none" 
2142;"DISP00056";"Dispensette, 1-10ml" size;"1";"0.00";"";"";"";"none" 
2146;"DISP00060";"Dispensette, 0.2-2ml" size;"1";"0.00";"";"";"";"broken" 
2147;"DISP00061";"Dispensette, 0.2-2ml" size;"1";"0.00";"";"";"";"none" 
2148;"DISP00062";"Dispensette, 0.2-2ml" size;"1";"0.00";"";"";"";"lost" 
